dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
27.2,33.3,11.58,22.53,490.0,1111.0,17.1,20.8,0.1,0.1,0.0,1034.5,1069.8,18.72,19.45,2018-05-20T00:16:57.934Z,18.33,17.98,6855.5,-2273.7,0.0,0.0,99.9,20.8,99.9,32.45,0.0,0.0,0.0
30.2,25.4,11.53,22.3,490.0,1101.0,15.5,15.8,0.1,0.1,0.0,1035.3,1065.5,16.72,17.93,2018-05-19T23:03:57.244Z,14.88,15.29,6855.5,-2273.7,0.0,0.0,99.9,16.9,99.9,28.35,0.0,0.0,0.0
35.5,15.1,11.54,22.19,476.0,1073.0,14.7,11.8,0.1,0.1,0.0,1034.9,1061.5,14.91,16.26,2018-05-19T21:50:56.624Z,12.25,13.59,6855.5,-2273.7,0.0,0.0,99.9,14.2,99.9,25.5,0.0,0.0,0.0
35.45,13.2,11.53,22.46,469.0,1067.0,15.2,12.0,0.1,0.1,0.0,1034.1,1062.6,15.28,16.63,2018-05-19T20:37:56.286Z,12.39,13.97,6855.5,-2273.7,0.0,0.0,99.9,14.3,99.9,25.9,0.0,0.0,0.0
35.7,13.4,11.54,22.61,471.0,1083.0,15.9,12.6,0.1,0.1,0.0,1033.9,1063.9,15.95,17.25,2018-05-19T19:24:55.918Z,13.06,14.64,6855.5,-2273.7,0.0,0.0,99.9,15.0,99.9,26.8,0.0,0.0,0.0
35.6,14.0,11.53,22.84,469.0,1086.0,16.6,13.4,0.1,0.1,0.0,1033.6,1065.0,16.64,17.83,2018-05-19T18:11:55.569Z,13.78,15.38,6855.5,-2273.7,0.0,0.0,99.9,15.7,99.9,27.75,0.0,0.0,0.0
35.6,14.6,11.53,23.19,471.0,1094.0,17.3,14.2,0.1,0.1,0.0,1033.9,1066.8,17.39,18.43,2018-05-19T16:58:55.278Z,14.52,16.13,6855.5,-2273.7,0.0,0.0,99.9,16.45,99.9,28.75,0.0,0.0,0.0
35.7,15.0,11.54,23.46,471.0,1101.0,18.1,14.9,0.1,0.1,0.0,1034.2,1068.9,18.11,19.01,2018-05-19T15:45:54.973Z,15.33,16.93,6855.5,-2273.7,0.0,0.0,99.9,17.2,99.9,29.9,0.0,0.0,0.0
36.3,15.5,11.56,23.82,471.0,1105.0,18.9,15.8,0.1,0.1,0.0,1034.8,1070.7,18.9,19.62,2018-05-19T14:32:54.598Z,16.22,17.81,6855.5,-2273.7,0.0,0.0,99.9,18.1,99.9,31.15,0.0,0.0,0.0
36.95,15.9,11.56,26.89,475.0,1144.0,19.5,16.5,0.1,0.1,0.0,1035.1,1072.2,19.51,20.08,2018-05-19T13:40:07.512Z,16.96,18.5,6855.5,-2273.7,0.0,0.0,99.9,18.8,99.9,32.1,0.0,0.0,0.0
36.85,16.4,11.6,30.25,473.0,1259.0,20.4,17.6,0.1,0.1,0.0,1035.7,1074.8,20.4,20.7,2018-05-19T12:27:07.195Z,18.06,19.52,6855.5,-2273.7,0.0,0.0,99.9,19.9,99.9,33.55,0.0,0.0,0.0
37.6,17.1,11.61,32.02,476.0,1397.0,21.3,18.9,0.1,0.1,0.0,1035.6,1077.4,21.31,21.32,2018-05-19T11:14:06.773Z,19.29,20.62,6855.5,-2273.7,0.0,0.0,99.9,21.1,99.9,35.05,0.0,0.0,0.0
38.7,18.2,11.64,33.97,480.0,1476.0,22.1,20.4,0.1,0.1,0.0,1036.0,1079.7,22.26,21.93,2018-05-19T10:01:06.349Z,20.68,21.75,6855.5,-2273.7,0.0,0.0,99.9,22.6,99.9,36.75,0.0,0.0,0.0
40.3,19.8,11.69,35.16,482.0,1524.0,22.9,22.2,0.1,0.1,0.0,1035.3,1082.2,23.18,22.45,2018-05-19T08:48:05.879Z,22.22,22.84,6855.5,-2273.7,0.0,0.0,99.9,24.35,99.9,38.5,0.0,0.0,0.0
42.3,22.2,11.74,35.98,488.0,1459.0,23.6,24.3,0.1,0.1,0.0,1035.2,1084.5,24.01,22.92,2018-05-19T07:35:05.409Z,23.89,23.91,6855.5,-2273.7,0.0,0.0,99.9,26.4,99.9,40.4,0.0,0.0,0.0
39.2,29.2,11.8,34.47,495.0,1320.0,23.7,26.5,0.1,0.1,0.0,1034.6,1086.0,24.58,23.17,2018-05-19T06:22:04.739Z,25.61,24.74,6855.5,-2273.7,0.0,0.0,99.9,28.8,99.9,41.95,0.0,0.0,0.0
29.4,39.9,11.8,31.39,506.0,1212.0,22.9,26.9,0.1,0.1,0.0,1033.9,1083.2,24.22,22.83,2018-05-19T05:09:04.093Z,26.7,24.87,6855.5,-2273.7,0.0,0.0,99.9,29.9,99.9,41.25,0.0,0.0,0.0
27.9,40.9,11.77,27.9,506.0,1161.0,21.7,26.7,0.1,0.1,0.0,1034.2,1080.3,23.34,22.2,2018-05-19T03:56:03.204Z,25.5,23.9,6855.5,-2273.7,0.0,0.0,99.9,28.3,99.9,39.3,0.0,0.0,0.0
27.8,39.25,11.73,25.26,506.0,1149.0,20.6,26.6,0.1,0.1,0.0,1034.3,1078.2,22.42,21.56,2018-05-19T02:43:02.433Z,23.61,22.8,6855.5,-2273.7,0.0,0.0,99.9,26.3,99.9,38.0,0.0,0.0,0.0
27.1,37.1,11.67,23.84,504.0,1156.0,19.0,24.6,0.1,0.1,0.0,1035.3,1075.9,20.74,20.74,2018-05-19T01:30:01.652Z,21.23,20.84,6855.5,-2273.7,0.0,0.0,99.9,24.0,99.9,36.8,0.0,0.0,0.0
27.3,33.1,11.59,23.42,500.0,1167.0,17.2,20.7,0.1,0.1,0.0,1036.0,1072.7,18.81,19.66,2018-05-19T00:17:00.948Z,18.32,18.17,6855.5,-2273.7,0.0,0.0,99.9,20.7,99.9,32.95,0.0,0.0,0.0
30.6,25.2,11.56,23.02,499.0,1162.0,15.7,15.7,0.1,0.1,0.0,1035.7,1068.3,16.88,18.17,2018-05-18T23:04:00.251Z,14.89,15.57,6855.5,-2273.7,0.0,0.0,99.9,16.8,99.9,28.8,0.0,0.0,0.0
36.8,14.4,11.54,23.05,480.0,1138.0,14.9,11.8,0.1,0.1,0.0,1035.2,1064.1,15.01,16.44,2018-05-18T21:50:59.743Z,12.18,13.66,6855.5,-2273.7,0.0,0.0,99.9,14.1,99.9,25.9,0.0,0.0,0.0
36.15,13.0,11.55,23.29,478.0,1140.0,15.6,12.1,0.1,0.1,0.0,1034.5,1065.4,15.54,16.95,2018-05-18T20:37:59.443Z,12.51,14.18,6855.5,-2273.7,0.0,0.0,99.9,14.4,99.9,26.5,0.0,0.0,0.0
36.2,13.4,11.54,23.89,475.0,1174.0,16.3,12.8,0.1,0.1,0.0,1033.5,1066.3,16.26,17.58,2018-05-18T19:24:59.081Z,13.25,14.94,6855.5,-2273.7,0.0,0.0,99.9,15.1,99.9,27.55,0.0,0.0,0.0
36.6,14.0,11.55,28.98,476.0,1231.0,17.0,13.6,0.1,0.1,0.0,1033.5,1068.4,17.03,18.21,2018-05-18T18:11:58.549Z,14.04,15.72,6855.5,-2273.7,0.0,0.0,99.9,15.9,99.9,28.65,0.0,0.0,0.0
36.7,14.5,11.57,31.08,476.0,1374.0,17.8,14.5,0.1,0.1,0.0,1033.6,1071.0,17.81,18.87,2018-05-18T16:58:58.186Z,14.88,16.58,6855.5,-2273.7,0.0,0.0,99.9,16.7,99.9,29.75,0.0,0.0,0.0
37.2,15.2,11.57,33.18,478.0,1521.0,18.6,15.4,0.1,0.1,0.0,1034.2,1073.2,18.68,19.56,2018-05-18T15:45:57.807Z,15.83,17.5,6855.5,-2273.7,0.0,0.0,99.9,17.6,99.9,31.15,0.0,0.0,0.0
37.4,16.1,11.58,34.54,479.0,1593.0,19.5,16.4,0.1,0.1,0.0,1034.4,1075.0,19.54,20.24,2018-05-18T14:32:57.426Z,16.85,18.46,6855.5,-2273.7,0.0,0.0,99.9,18.6,99.9,32.5,0.0,0.0,0.0
29.15,40.65,11.86,38.09,516.0,1995.0,23.4,27.8,0.1,0.1,0.0,1035.4,1087.8,24.83,23.34,2018-05-18T05:09:11.684Z,27.41,25.56,6855.5,-2273.7,0.0,0.0,99.9,30.6,99.9,42.75,0.0,0.0,0.0
27.8,41.25,11.85,37.24,517.0,1780.0,22.3,27.5,0.1,0.1,0.0,1035.8,1086.6,23.99,22.68,2018-05-18T03:56:10.647Z,26.31,24.72,6855.5,-2273.7,0.0,0.0,99.9,29.2,99.9,40.85,0.0,0.0,0.0
28.2,39.3,11.82,35.82,515.0,1626.0,21.2,27.6,0.1,0.1,0.0,1036.4,1085.4,23.12,22.08,2018-05-18T02:43:09.742Z,24.48,23.65,6855.5,-2273.7,0.0,0.0,99.9,27.2,99.9,39.7,0.0,0.0,0.0
27.5,37.2,11.75,32.09,514.0,1403.0,19.7,25.6,0.1,0.1,0.0,1037.5,1083.2,21.53,21.3,2018-05-18T01:30:08.866Z,22.27,21.81,6855.5,-2273.7,0.0,0.0,99.9,25.1,99.9,38.6,0.0,0.0,0.0
27.8,33.6,11.65,30.17,510.0,1355.0,18.0,22.0,0.1,0.1,0.0,1038.2,1078.9,19.61,20.16,2018-05-18T00:17:08.042Z,19.47,19.14,6855.5,-2273.7,0.0,0.0,99.9,22.0,99.9,34.65,0.0,0.0,0.0
29.7,27.5,11.58,29.63,510.0,1385.0,16.4,17.2,0.1,0.1,0.0,1038.1,1074.2,17.7,18.68,2018-05-17T23:04:07.340Z,16.24,16.58,6855.5,-2273.7,0.0,0.0,99.9,18.35,99.9,30.65,0.0,0.0,0.0
36.1,16.4,11.56,30.69,493.0,1511.0,15.6,13.4,0.1,0.1,0.0,1037.4,1070.9,15.9,17.02,2018-05-17T21:51:06.750Z,13.53,14.72,6855.5,-2273.7,0.0,0.0,99.9,15.7,99.9,27.6,0.0,0.0,0.0
35.4,15.2,11.56,32.0,489.0,1608.0,16.0,13.5,0.1,0.1,0.0,1036.9,1071.9,16.15,17.27,2018-05-17T20:38:06.310Z,13.7,15.02,6855.5,-2273.7,0.0,0.0,99.9,15.8,99.9,27.9,0.0,0.0,0.0
35.65,15.7,11.57,32.94,489.0,1673.0,16.4,13.8,0.1,0.1,0.0,1036.4,1072.8,16.6,17.67,2018-05-17T19:25:05.928Z,14.13,15.49,6855.5,-2273.7,0.0,0.0,99.9,16.2,99.9,28.55,0.0,0.0,0.0
36.2,15.2,11.58,33.74,487.0,1718.0,17.0,14.3,0.1,0.1,0.0,1036.4,1074.0,17.1,18.08,2018-05-17T18:12:05.533Z,14.5,15.96,6855.5,-2273.7,0.0,0.0,99.9,16.55,99.9,29.2,0.0,0.0,0.0
35.6,16.0,11.57,34.5,490.0,1860.0,17.5,15.0,0.1,0.1,0.0,1037.3,1075.7,17.73,18.61,2018-05-17T16:59:05.143Z,15.22,16.64,6855.5,-2273.7,0.0,0.0,99.9,17.3,99.9,30.15,0.0,0.0,0.0
35.85,16.5,11.59,35.21,490.0,2007.0,18.2,15.5,0.1,0.1,0.0,1037.8,1077.2,18.3,19.07,2018-05-17T15:46:04.708Z,15.82,17.24,6855.5,-2273.7,0.0,0.0,99.9,17.8,99.9,31.15,0.0,0.0,0.0
36.55,16.65,11.6,35.44,490.0,2143.0,18.8,16.1,0.1,0.1,0.0,1038.4,1078.0,18.9,19.52,2018-05-17T14:33:03.204Z,16.44,17.89,6855.5,-2273.7,0.0,0.0,99.9,18.4,99.9,31.95,0.0,0.0,0.0
36.6,17.2,11.61,35.63,489.0,2265.0,19.2,16.8,0.1,0.1,0.0,1039.0,1078.9,19.38,19.9,2018-05-17T13:40:06.962Z,17.03,18.43,6855.5,-2273.7,0.0,0.0,99.9,19.0,99.9,32.75,0.0,0.0,0.0
36.3,18.1,11.62,36.36,492.0,2378.0,19.8,17.7,0.1,0.1,0.0,1039.3,1080.1,20.07,20.38,2018-05-17T12:27:06.528Z,17.92,19.18,6855.5,-2273.7,0.0,0.0,99.9,19.95,99.9,33.85,0.0,0.0,0.0
36.9,18.6,11.64,36.64,493.0,2499.0,20.4,18.3,0.1,0.1,0.0,1039.7,1080.9,20.64,20.77,2018-05-17T11:14:06.097Z,18.69,19.84,6855.5,-2273.7,0.0,0.0,99.9,20.8,99.9,34.85,0.0,0.0,0.0
37.15,19.3,11.67,37.19,496.0,2652.0,21.0,19.3,0.1,0.1,0.0,1039.3,1082.1,21.29,21.17,2018-05-17T10:01:05.672Z,19.56,20.62,6855.5,-2273.7,0.0,0.0,99.9,21.6,99.9,36.0,0.0,0.0,0.0
38.2,19.9,11.7,37.94,497.0,2781.0,21.6,20.6,0.1,0.1,0.0,1039.1,1083.0,21.95,21.58,2018-05-17T08:48:05.178Z,20.6,21.38,6855.5,-2273.7,0.0,0.0,99.9,22.8,99.9,37.25,0.0,0.0,0.0
39.3,21.7,11.74,38.02,501.0,2865.0,22.1,22.2,0.1,0.1,0.0,1039.1,1084.8,22.59,21.99,2018-05-17T07:35:04.660Z,21.8,22.26,6855.5,-2273.7,0.0,0.0,99.9,24.2,99.9,38.65,0.0,0.0,0.0
36.0,26.8,11.78,38.03,508.0,2819.0,22.3,23.8,0.1,0.1,0.0,1038.5,1086.1,23.12,22.27,2018-05-17T06:22:04.153Z,23.1,22.99,6855.5,-2273.7,0.0,0.0,99.9,25.8,99.9,40.1,0.0,0.0,0.0
32.4,30.35,11.8,37.92,515.0,2727.0,22.0,24.1,0.1,0.1,0.0,1038.2,1085.7,23.01,22.12,2018-05-17T05:09:03.501Z,23.6,23.08,6855.5,-2273.7,0.0,0.0,99.9,26.3,99.9,39.9,0.0,0.0,0.0
33.3,29.5,11.79,37.86,519.0,2582.0,21.5,24.6,0.1,0.1,0.0,1038.2,1086.4,22.76,21.96,2018-05-17T03:56:02.724Z,23.72,22.97,6855.5,-2273.7,0.0,0.0,99.9,26.6,99.9,39.7,0.0,0.0,0.0
33.8,30.5,11.83,36.77,516.0,2433.0,20.5,25.1,0.1,0.1,0.0,1038.7,1086.3,22.12,21.58,2018-05-17T02:43:02.045Z,22.96,22.3,1051.9,22.13,0.0,0.0,99.9,25.95,99.9,38.9,0.0,0.0,0.0
28.7,34.6,11.79,36.24,518.0,2220.0,19.3,24.7,0.1,0.1,0.0,1039.4,1085.5,21.04,21.04,2018-05-17T01:30:01.363Z,21.75,21.25,1052.5,20.1,0.0,0.0,99.9,24.6,99.9,38.2,0.0,0.0,0.0
26.8,34.1,11.7,35.12,518.0,2048.0,17.5,21.5,0.1,0.1,0.0,1040.1,1082.1,19.25,19.99,2018-05-17T00:17:00.635Z,19.07,18.81,1052.1,17.13,0.0,0.0,99.9,21.6,99.9,34.45,0.0,0.0,0.0
28.8,27.1,11.62,34.19,514.0,2045.0,15.9,16.4,0.1,0.1,0.0,1040.2,1077.6,17.26,18.48,2018-05-16T23:03:59.867Z,15.61,16.08,1052.5,14.87,0.0,0.0,99.9,17.6,99.9,30.2,0.0,0.0,0.0
34.15,15.8,11.6,33.35,497.0,2179.0,15.0,12.1,0.1,0.1,0.0,1039.6,1072.8,15.28,16.59,2018-05-16T21:50:59.186Z,12.58,14.08,1052.6,14.09,0.0,0.0,99.9,14.55,99.9,26.85,0.0,0.0,0.0
33.95,13.6,11.61,33.97,490.0,2318.0,15.6,12.2,0.1,0.1,0.0,1039.1,1073.9,15.68,16.95,2018-05-16T20:37:58.652Z,12.67,14.4,1052.4,14.23,0.0,0.0,99.9,14.6,99.9,27.15,0.0,0.0,0.0
34.3,13.8,11.6,34.42,490.0,2497.0,16.2,12.8,0.1,0.1,0.0,1038.9,1074.1,16.25,17.45,2018-05-16T19:24:58.292Z,13.22,14.92,1052.3,14.73,0.0,0.0,99.9,15.1,99.9,27.95,0.0,0.0,0.0
34.3,14.2,11.63,34.88,493.0,2672.0,16.9,13.4,0.1,0.1,0.0,1038.7,1075.1,16.93,17.99,2018-05-16T18:11:57.835Z,13.9,15.6,1052.6,15.26,0.0,0.0,99.9,15.8,99.9,28.95,0.0,0.0,0.0
34.85,14.45,11.62,35.37,493.0,2831.0,17.5,14.2,0.1,0.1,0.0,1038.9,1076.4,17.65,18.56,2018-05-16T16:58:57.460Z,14.66,16.36,1053.0,15.92,0.0,0.0,99.9,16.5,99.9,30.05,0.0,0.0,0.0
35.2,15.2,11.65,35.86,494.0,3018.0,18.4,15.1,0.1,0.1,0.0,1039.5,1078.1,18.42,19.18,2018-05-16T15:45:56.069Z,15.53,17.19,1053.5,16.66,0.0,0.0,99.9,17.4,99.9,31.25,0.0,0.0,0.0
35.3,15.9,11.67,36.64,495.0,3243.0,19.1,16.1,0.1,0.1,0.0,1040.3,1079.8,19.24,19.8,2018-05-16T14:32:55.680Z,16.51,18.08,1054.3,17.5,0.0,0.0,99.9,18.3,99.9,32.55,0.0,0.0,0.0
35.1,17.2,11.68,37.09,495.0,3475.0,19.7,16.9,0.1,0.1,0.0,1040.1,1080.6,19.82,20.23,2018-05-16T13:40:09.961Z,17.26,18.74,1054.5,18.1,0.0,0.0,99.9,19.1,99.9,33.55,0.0,0.0,0.0
35.5,17.9,11.69,37.62,498.0,3668.0,20.3,17.7,0.1,0.1,0.0,1040.4,1081.7,20.54,20.73,2018-05-16T12:27:09.589Z,18.15,19.56,1054.6,18.91,0.0,0.0,99.9,20.0,99.9,34.75,0.0,0.0,0.0
36.55,18.2,11.73,38.07,499.0,3752.0,21.1,18.8,0.1,0.1,0.0,1040.7,1083.2,21.39,21.32,2018-05-16T11:14:09.116Z,19.18,20.56,1054.8,19.9,0.0,0.0,99.9,21.0,99.9,36.2,0.0,0.0,0.0
36.75,19.8,11.75,38.69,503.0,3823.0,21.9,20.1,0.1,0.1,0.0,1040.2,1084.1,22.22,21.81,2018-05-16T10:01:08.668Z,20.43,21.53,1054.5,20.92,0.0,0.0,99.9,22.3,99.9,37.7,0.0,0.0,0.0
38.2,20.3,11.81,39.06,503.0,3864.0,22.5,21.5,0.1,0.1,0.0,1039.6,1085.4,22.92,22.2,2018-05-16T08:48:08.159Z,21.64,22.4,1053.6,21.96,0.0,0.0,99.9,23.6,99.9,39.1,0.0,0.0,0.0
39.95,22.35,11.88,39.14,513.0,3870.0,23.2,23.5,0.1,0.1,0.0,1038.8,1087.5,23.66,22.68,2018-05-16T07:35:07.660Z,23.2,23.38,1052.7,23.1,0.0,0.0,99.9,25.5,99.9,40.8,0.0,0.0,0.0
37.85,28.15,11.94,39.46,519.0,3869.0,23.3,25.6,0.1,0.1,0.0,1038.3,1089.1,24.16,22.93,2018-05-16T06:22:07.176Z,24.88,24.21,1052.0,24.73,0.0,0.0,99.9,27.7,99.9,42.85,0.0,0.0,0.0
33.2,34.5,11.95,39.22,526.0,3824.0,22.7,26.3,0.1,0.1,0.0,1037.5,1088.8,23.87,22.7,2018-05-16T05:09:06.463Z,25.57,24.28,1051.3,25.73,0.0,0.0,99.9,28.7,99.9,42.25,0.0,0.0,0.0
28.3,40.05,11.93,38.41,529.0,3729.0,21.7,26.5,0.1,0.1,0.0,1037.5,1087.3,23.13,22.16,2018-05-16T03:56:05.765Z,25.44,23.81,1050.7,25.29,0.0,0.0,99.9,28.2,99.9,40.95,0.0,0.0,0.0
28.0,38.6,11.9,37.76,531.0,3394.0,20.6,26.5,0.1,0.1,0.0,1037.4,1086.6,22.21,21.55,2018-05-16T02:43:04.916Z,23.62,22.71,1049.9,23.0,0.0,0.0,99.9,26.3,99.9,39.6,0.0,0.0,0.0
26.7,36.95,11.82,36.62,530.0,3087.0,18.9,24.5,0.1,0.1,0.0,1038.7,1084.5,20.47,20.62,2018-05-16T01:30:04.104Z,21.28,20.75,1050.3,19.76,0.0,0.0,99.9,24.05,99.9,38.3,0.0,0.0,0.0
27.2,32.4,11.72,35.47,526.0,2944.0,17.1,20.6,0.1,0.1,0.0,1039.5,1081.2,18.47,19.46,2018-05-16T00:17:03.347Z,18.18,17.96,1050.7,16.39,0.0,0.0,99.9,20.6,99.9,33.7,0.0,0.0,0.0
29.05,26.2,11.63,34.38,524.0,2949.0,15.5,15.6,0.1,0.1,0.0,1039.1,1076.3,16.54,17.97,2018-05-15T23:04:02.630Z,14.82,15.42,1051.0,14.19,0.0,0.0,99.9,16.75,99.9,29.45,0.0,0.0,0.0
34.1,15.0,11.61,34.03,506.0,3122.0,14.6,11.5,0.1,0.1,0.0,1038.6,1071.2,14.83,16.22,2018-05-15T21:51:02.072Z,11.94,13.51,1050.8,13.47,0.0,0.0,99.9,13.9,99.9,26.25,0.0,0.0,0.0
34.2,12.7,11.64,34.59,499.0,3448.0,15.2,11.7,0.1,0.1,0.0,1037.6,1071.9,15.24,16.59,2018-05-15T20:38:01.718Z,12.13,13.86,1050.1,13.72,0.0,0.0,99.9,14.0,99.9,26.65,0.0,0.0,0.0
34.6,13.2,11.63,34.9,500.0,3701.0,15.8,12.4,0.1,0.1,0.0,1036.7,1072.9,15.96,17.23,2018-05-15T19:25:01.379Z,12.8,14.53,1049.7,14.31,0.0,0.0,99.9,14.6,99.9,27.65,0.0,0.0,0.0
34.6,13.7,11.63,35.5,502.0,3736.0,16.7,13.1,0.1,0.1,0.0,1036.4,1073.4,16.72,17.87,2018-05-15T18:12:01.007Z,13.55,15.3,1049.3,15.01,0.0,0.0,99.9,15.35,99.9,28.75,0.0,0.0,0.0
35.3,14.0,11.64,36.08,500.0,3813.0,17.4,13.8,0.1,0.1,0.0,1036.6,1074.8,17.53,18.5,2018-05-15T16:59:00.418Z,14.32,16.11,1049.6,15.79,0.0,0.0,99.9,16.1,99.9,29.85,0.0,0.0,0.0
35.55,14.4,11.66,36.47,501.0,3842.0,18.3,14.7,0.1,0.1,0.0,1037.0,1076.6,18.37,19.17,2018-05-15T15:45:59.735Z,15.17,16.98,1050.2,16.63,0.0,0.0,99.9,16.9,99.9,31.15,0.0,0.0,0.0
35.85,15.0,11.67,37.18,502.0,3883.0,19.1,15.7,0.1,0.1,0.0,1037.6,1078.3,19.27,19.85,2018-05-15T14:32:59.256Z,16.15,17.94,1051.1,17.59,0.0,0.0,99.9,17.9,99.9,32.55,0.0,0.0,0.0
35.7,15.8,11.7,37.61,503.0,3906.0,19.7,16.4,0.1,0.1,0.0,1037.6,1079.4,19.97,20.38,2018-05-15T13:41:07.499Z,16.94,18.7,1051.2,18.34,0.0,0.0,99.9,18.65,99.9,33.65,0.0,0.0,0.0
36.1,16.5,11.72,37.96,505.0,3911.0,20.7,17.5,0.1,0.1,0.0,1037.7,1081.1,20.91,21.05,2018-05-15T12:28:07.139Z,18.09,19.76,1051.4,19.3,0.0,0.0,99.9,19.8,99.9,35.25,0.0,0.0,0.0
37.1,17.3,11.76,38.83,508.0,3938.0,21.4,18.8,0.1,0.1,0.0,1037.5,1082.8,21.83,21.65,2018-05-15T11:15:06.711Z,19.27,20.78,1051.3,20.3,0.0,0.0,99.9,21.0,99.9,36.85,0.0,0.0,0.0
37.9,18.65,11.82,39.6,511.0,3974.0,22.4,20.3,0.1,0.1,0.0,1037.3,1084.5,22.78,22.26,2018-05-15T10:02:06.246Z,20.69,21.9,1051.2,21.41,0.0,0.0,99.9,22.5,99.9,38.7,0.0,0.0,0.0
39.4,19.9,11.89,39.66,515.0,4002.0,23.1,22.0,0.1,0.1,0.0,1037.2,1086.6,23.66,22.81,2018-05-15T08:49:05.778Z,22.21,23.01,1051.2,22.66,0.0,0.0,99.9,24.2,99.9,40.65,0.0,0.0,0.0
41.25,22.0,11.96,40.69,519.0,3983.0,23.9,24.1,0.1,0.1,0.0,1036.0,1088.6,24.47,23.32,2018-05-15T07:36:05.298Z,23.85,24.04,1050.5,23.93,0.0,0.0,99.9,26.1,99.9,42.45,0.0,0.0,0.0
39.7,27.7,12.04,40.81,526.0,4021.0,24.2,26.5,0.1,0.1,0.0,1035.9,1091.2,24.97,23.69,2018-05-15T06:23:04.760Z,25.66,25.04,1050.1,25.61,0.0,0.0,99.9,28.6,99.9,44.4,0.0,0.0,0.0
30.0,38.6,12.04,40.5,538.0,4015.0,23.5,27.1,0.1,0.1,0.0,1035.4,1089.6,24.66,23.49,2018-05-15T05:10:04.064Z,26.69,25.26,1048.9,26.8,0.0,0.0,99.9,29.6,99.9,44.2,0.0,0.0,0.0
28.4,40.0,12.03,39.5,539.0,4007.0,22.6,27.2,0.1,0.1,0.0,1034.8,1088.1,23.91,22.97,2018-05-15T03:56:03.005Z,26.09,24.66,1048.6,25.92,0.0,0.0,99.9,28.8,99.9,42.65,0.0,0.0,0.0
27.85,39.5,12.0,38.87,542.0,3984.0,21.5,27.5,0.1,0.1,0.0,1035.3,1087.4,23.1,22.44,2018-05-15T02:43:02.100Z,24.51,23.75,1048.2,23.93,0.0,0.0,99.9,27.1,99.9,41.65,0.0,0.0,0.0
27.15,37.3,11.92,37.83,541.0,3962.0,20.1,25.5,0.1,0.1,0.0,1036.1,1085.9,21.52,21.64,2018-05-15T01:30:01.255Z,22.3,21.92,1048.6,20.86,0.0,0.0,99.9,25.1,99.9,40.65,0.0,0.0,0.0
27.1,33.8,11.81,36.78,537.0,3990.0,18.3,22.0,0.1,0.1,0.0,1036.8,1082.9,19.65,20.48,2018-05-15T00:17:00.457Z,19.55,19.34,1048.9,17.76,0.0,0.0,99.9,22.0,99.9,36.15,0.0,0.0,0.0
29.4,27.3,11.69,35.91,538.0,3974.0,16.7,17.1,0.1,0.1,0.0,1036.7,1078.3,17.77,19.01,2018-05-14T23:03:59.709Z,16.25,16.82,1049.7,15.66,0.0,0.0,99.9,18.3,99.9,31.8,0.0,0.0,0.0
34.65,16.7,11.65,35.35,519.0,3911.0,15.8,13.0,0.1,0.1,0.0,1036.6,1073.2,16.12,17.25,2018-05-14T21:50:59.097Z,13.4,14.87,1049.5,14.96,0.0,0.0,99.9,15.4,99.9,28.55,0.0,0.0,0.0
34.8,14.45,11.69,35.47,514.0,3892.0,16.3,13.1,0.1,0.1,0.0,1036.3,1074.4,16.48,17.53,2018-05-14T20:37:58.683Z,13.5,15.18,1049.3,15.15,0.0,0.0,99.9,15.4,99.9,28.85,0.0,0.0,0.0
35.1,14.6,11.69,35.96,514.0,3899.0,16.8,13.7,0.1,0.1,0.0,1035.1,1074.9,17.1,18.03,2018-05-14T19:24:58.239Z,14.07,15.72,1048.7,15.71,0.0,0.0,99.9,15.9,99.9,29.75,0.0,0.0,0.0
35.35,15.1,11.71,36.47,516.0,3948.0,17.4,14.3,0.1,0.1,0.0,1035.1,1075.9,17.73,18.56,2018-05-14T18:11:57.846Z,14.73,16.35,1048.5,16.29,0.0,0.0,99.9,16.6,99.9,30.7,0.0,0.0,0.0
35.4,15.6,11.73,36.76,513.0,3930.0,18.1,15.0,0.1,0.1,0.0,1035.3,1077.6,18.41,19.09,2018-05-14T16:58:57.444Z,15.46,17.05,1048.4,16.94,0.0,0.0,99.9,17.3,99.9,31.7,0.0,0.0,0.0
35.3,16.6,11.73,37.28,515.0,3968.0,18.7,15.7,0.1,0.1,0.0,1035.7,1078.7,19.06,19.57,2018-05-14T15:45:57.032Z,16.23,17.76,1049.0,17.58,0.0,0.0,99.9,18.1,99.9,32.8,0.0,0.0,0.0
35.8,16.7,11.76,37.62,517.0,3981.0,19.3,16.4,0.1,0.1,0.0,1036.4,1080.1,19.77,20.07,2018-05-14T14:32:56.596Z,16.92,18.48,1049.6,18.23,0.0,0.0,99.9,18.75,99.9,33.9,0.0,0.0,0.0
36.2,17.0,11.78,38.32,517.0,3972.0,19.8,17.1,0.1,0.1,0.0,1036.8,1081.2,20.33,20.43,2018-05-14T13:40:03.300Z,17.55,19.07,1049.7,18.8,0.0,0.0,99.9,19.3,99.9,34.8,0.0,0.0,0.0
