dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,date_time,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
45.8,33.65,1.84,41.34,1.0,247.0,31.2,31.5,64.0,0.1,72.68,1010.1,1027.5,31.61,30.28,2018-02-25T04:17:30.520Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,39.9,2.03,41.31,1.0,239.0,32.3,37.6,45.96,0.1,63.56,1010.1,1009.2,32.93,30.23,2018-02-25T03:03:04.601Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6,42.3,2.19,41.58,1.0,237.0,31.2,42.6,42.88,0.1,64.38,1010.95,1008.15,32.14,29.47,2018-02-25T01:48:38.370Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.05,41.0,2.17,41.42,1.0,230.0,28.6,42.0,51.79,0.1,71.96,1011.85,1008.6,29.6,28.21,2018-02-25T00:34:12.350Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,34.6,1.9,40.81,1.0,232.0,25.2,33.3,39.14,0.1,89.1,1013.1,1009.65,25.9,26.15,2018-02-24T22:53:56.939Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.05,30.0,1.7,40.55,1.0,236.0,23.9,26.6,12.06,0.1,88.16,1013.6,1009.85,24.35,25.24,2018-02-24T21:39:31.338Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,25.4,1.67,40.32,1.0,238.0,23.6,22.7,30.97,0.1,91.5,1013.25,1009.45,23.76,24.4,2018-02-24T20:25:05.423Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.35,25.5,1.64,40.19,1.0,249.0,23.8,22.8,28.58,0.1,91.63,1013.3,1009.05,23.96,24.56,2018-02-24T19:10:39.612Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.8,25.7,1.64,40.04,1.0,260.0,24.0,23.0,28.22,0.1,91.73,1013.1,1008.7,24.1,24.71,2018-02-24T17:56:13.701Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.6,25.6,1.64,39.98,1.0,270.0,24.3,22.9,27.14,0.1,91.99,1013.35,1008.55,24.3,24.86,2018-02-24T16:41:47.784Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.8,25.5,1.62,39.81,1.0,269.0,24.6,22.9,23.4,0.1,92.05,1014.9,1009.65,24.58,25.06,2018-02-24T15:27:21.869Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,26.1,1.63,39.89,1.0,262.0,24.8,23.3,15.89,0.1,92.1,1015.85,1010.35,24.89,25.26,2018-02-24T14:12:55.638Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,26.75,1.66,40.34,1.0,246.0,25.1,23.7,9.42,0.1,92.34,1017.25,1011.2,25.19,25.46,2018-02-24T12:58:29.723Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.4,27.6,1.66,42.92,1.0,258.0,25.3,24.4,8.18,0.1,92.96,1017.95,1011.45,25.43,25.59,2018-02-24T11:44:03.807Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.3,26.9,1.67,43.03,1.0,262.0,25.5,24.2,7.58,0.1,93.78,1018.25,1011.55,25.56,25.61,2018-02-24T10:29:37.800Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.75,26.95,1.68,43.49,1.0,274.0,25.9,24.1,0.1,0.1,94.64,1018.2,1011.1,26.08,25.76,2018-02-24T09:15:11.978Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.4,27.4,1.67,43.37,1.0,310.0,26.6,24.6,0.1,0.1,95.88,1017.85,1010.5,26.78,25.96,2018-02-24T08:00:46.191Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,30.0,1.73,43.75,1.0,332.0,27.2,27.0,0.1,0.1,94.48,1017.0,1009.75,27.63,26.18,2018-02-24T06:46:20.048Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6,32.5,1.82,43.93,1.0,367.0,27.3,29.1,0.1,0.1,92.81,1017.55,1010.1,28.12,26.13,2018-02-24T05:31:54.131Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.7,33.8,1.94,44.5,1.0,382.0,26.7,34.7,0.1,0.1,92.31,1018.0,1010.35,27.39,25.55,2018-02-24T04:17:28.109Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.1,33.8,1.78,44.56,1.0,405.0,26.3,30.3,0.1,0.1,92.09,1018.55,1010.95,27.16,25.45,2018-02-24T03:03:02.198Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,31.75,2.1,44.87,1.0,418.0,24.8,34.6,0.1,0.1,72.43,1019.45,1011.7,25.4,24.52,2018-02-24T01:48:36.389Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.05,29.75,1.82,44.07,1.0,415.0,24.5,25.4,0.1,0.1,73.61,1019.7,1012.85,25.37,24.66,2018-02-24T00:34:10.571Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,31.0,1.87,44.86,1.0,406.0,23.1,29.8,0.1,0.1,74.13,1019.7,1014.9,23.71,23.73,2018-02-23T22:54:59.712Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05,26.1,1.74,46.16,1.0,362.0,22.6,23.8,0.1,0.1,77.7,1020.2,1014.75,22.93,23.07,2018-02-23T21:40:33.898Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.8,25.1,1.77,46.39,1.0,359.0,22.6,22.5,0.1,0.1,79.03,1019.9,1014.2,22.8,22.98,2018-02-23T20:26:07.986Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.55,24.75,1.77,46.26,1.0,400.0,22.6,22.1,0.1,0.1,79.38,1019.4,1013.55,22.83,23.01,2018-02-23T19:11:42.176Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.3,24.5,1.74,46.12,1.0,427.0,22.8,21.9,0.1,0.1,79.48,1019.25,1013.45,22.95,23.11,2018-02-23T17:57:16.361Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.3,24.7,1.76,45.93,1.0,445.0,22.9,22.1,0.1,0.1,79.18,1019.7,1013.75,23.17,23.26,2018-02-23T16:42:50.448Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.05,25.8,1.84,45.27,1.0,492.0,23.1,23.1,0.1,0.1,79.39,1017.65,1014.05,23.34,23.44,2018-02-23T15:28:24.636Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.6,25.45,1.76,45.3,1.0,493.0,23.1,22.8,0.1,0.1,79.86,1018.7,1015.0,23.31,23.42,2018-02-23T14:13:58.934Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.7,25.4,1.7,45.29,1.0,505.0,23.1,22.8,0.1,0.1,80.29,1019.85,1015.7,23.34,23.47,2018-02-23T12:59:32.663Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.75,25.7,1.79,45.09,1.0,546.0,23.2,23.1,0.1,0.1,80.1,1019.25,1015.55,23.4,23.57,2018-02-23T11:45:06.893Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.2,25.4,1.78,45.73,1.0,601.0,23.2,22.7,0.1,0.1,80.48,1018.75,1015.15,23.38,23.56,2018-02-23T10:30:40.955Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.9,25.1,1.77,45.07,1.0,787.0,23.4,22.4,0.1,0.1,81.25,1015.9,1013.55,23.51,23.65,2018-02-23T09:16:15.169Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,25.7,1.69,44.84,1.0,814.0,23.4,23.0,0.1,0.1,82.13,1015.45,1012.8,23.59,23.74,2018-02-23T08:01:49.464Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.9,25.6,1.73,45.04,1.0,818.0,23.6,23.1,0.1,0.1,83.66,1016.1,1012.4,23.63,23.81,2018-02-23T06:47:23.653Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2,26.3,1.75,44.56,1.0,912.0,23.8,23.6,0.1,0.1,85.02,1013.8,1012.15,23.91,23.92,2018-02-23T05:32:57.950Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.9,26.4,1.76,44.84,1.0,906.0,23.8,23.9,0.1,0.1,85.01,1013.9,1012.25,23.9,23.91,2018-02-23T04:18:32.089Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,25.9,1.8,50.28,1.0,842.0,23.8,23.7,0.1,0.1,84.22,1014.45,1012.8,23.84,23.89,2018-02-23T03:04:06.332Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.35,27.85,1.76,22.39,1.0,43.0,24.4,24.6,0.1,0.1,81.84,1015.0,1013.4,24.67,24.22,2018-02-23T01:49:40.642Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.4,30.3,7.62,2.24,68.0,1.0,26.8,27.0,0.1,0.1,0.1,1014.45,1011.15,27.22,26.15,2018-02-22T05:31:50.383Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.1,30.7,7.54,2.2,103.0,1.0,26.5,27.3,0.1,0.1,0.1,1014.9,1011.55,26.99,25.85,2018-02-22T04:17:24.580Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.9,30.6,7.55,2.22,104.0,1.0,25.9,26.7,0.1,0.1,0.1,1015.55,1012.0,26.45,25.44,2018-02-22T03:02:58.753Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,30.5,7.59,2.18,103.0,1.0,25.4,26.4,0.1,0.1,0.1,1015.75,1012.55,26.0,25.08,2018-02-22T01:48:33.052Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.7,31.3,7.6,2.2,104.0,1.0,24.3,25.1,0.1,0.1,0.1,1015.4,1012.35,25.01,24.41,2018-02-22T00:34:07.344Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.2,29.35,7.69,2.21,103.0,1.0,22.7,23.2,0.1,0.1,0.1,1016.05,1013.05,23.47,23.6,2018-02-21T22:53:52.356Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.3,24.8,7.65,2.19,99.0,1.0,21.8,21.2,0.1,0.1,0.1,1015.8,1013.35,21.83,22.7,2018-02-21T21:39:26.333Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.9,23.4,7.66,2.18,98.0,1.0,22.0,21.0,0.1,0.1,0.1,1015.0,1012.9,21.76,22.78,2018-02-21T20:25:00.733Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.9,23.1,7.66,2.16,99.0,1.0,22.4,21.5,0.1,0.1,0.1,1014.6,1012.4,22.25,23.14,2018-02-21T19:10:35.132Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.6,23.5,7.73,2.16,99.0,1.0,23.0,22.0,0.1,0.1,0.1,1014.3,1012.1,22.76,23.58,2018-02-21T17:56:09.638Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.8,24.9,7.68,2.17,100.0,1.0,23.4,22.4,0.1,0.1,0.1,1014.4,1011.75,23.31,24.06,2018-02-21T16:41:44.168Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.6,24.7,7.74,2.18,99.0,1.0,23.6,22.5,0.1,0.1,0.1,1014.6,1012.1,23.54,24.31,2018-02-21T15:27:18.451Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,24.95,7.67,2.18,99.0,1.0,23.9,22.7,0.1,0.1,0.1,1015.3,1012.95,23.78,24.53,2018-02-21T14:12:52.628Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.4,24.9,7.74,2.18,99.0,1.0,24.3,23.0,0.1,0.1,0.1,1016.6,1013.75,24.08,24.8,2018-02-21T12:58:27.128Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.75,24.5,7.71,2.16,99.0,1.0,24.8,23.4,0.1,0.1,0.1,1016.5,1013.8,24.49,25.1,2018-02-21T11:44:01.948Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.7,24.9,7.75,2.16,99.0,1.0,25.5,24.5,0.1,0.1,0.1,1016.7,1013.9,25.27,25.63,2018-02-21T10:29:36.347Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,25.6,7.66,2.17,100.0,1.0,26.4,25.6,0.1,0.1,0.1,1016.05,1013.1,26.13,26.19,2018-02-21T09:15:10.850Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.3,28.15,7.66,2.18,102.0,1.0,27.2,27.0,0.1,0.1,0.1,1015.15,1011.85,27.2,26.84,2018-02-21T08:00:45.249Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.2,29.5,7.68,2.18,102.0,1.0,27.5,27.7,0.1,0.1,0.1,1014.55,1011.3,27.72,27.06,2018-02-21T06:46:19.125Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.8,32.3,7.65,2.19,103.0,1.0,27.4,27.7,0.1,0.1,0.1,1013.45,1010.5,27.9,27.02,2018-02-21T05:31:53.008Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.8,30.1,7.71,2.2,103.0,1.0,26.9,27.0,0.1,0.1,0.1,1013.75,1010.75,27.15,26.61,2018-02-21T04:17:27.311Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.4,29.1,7.7,2.18,102.0,1.0,26.8,27.1,0.1,0.1,0.1,1014.35,1011.35,26.98,26.51,2018-02-21T03:03:01.599Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.2,30.4,7.7,2.21,103.0,1.0,26.5,27.1,0.1,0.1,0.1,1014.6,1011.55,26.82,26.4,2018-02-21T01:48:35.999Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.45,31.7,7.72,2.21,104.0,1.0,26.2,26.8,0.1,0.1,0.1,1014.9,1011.9,26.8,26.34,2018-02-21T00:34:10.085Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.4,30.7,7.75,2.17,103.0,1.0,25.2,25.5,0.1,0.1,0.1,1014.75,1011.6,25.94,25.91,2018-02-20T22:53:54.463Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.65,29.2,7.78,2.18,102.0,1.0,23.9,23.2,0.1,0.1,0.1,1013.75,1010.85,24.27,24.93,2018-02-20T21:39:28.549Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.8,25.9,7.84,2.17,100.0,1.0,23.5,22.4,0.1,0.1,0.1,1013.55,1010.95,23.51,24.62,2018-02-20T20:25:02.949Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1,24.95,7.85,2.16,98.0,1.0,23.6,22.4,0.1,0.1,0.1,1012.5,1010.05,23.57,24.84,2018-02-20T19:10:37.345Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.2,26.5,7.86,2.16,99.0,1.0,23.9,22.6,0.1,0.1,0.1,1012.65,1009.95,24.03,25.33,2018-02-20T17:56:11.846Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.7,25.4,7.81,2.18,98.0,1.0,24.0,22.4,0.1,0.1,0.1,1011.55,1008.85,23.88,25.45,2018-02-20T16:41:46.245Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.45,24.7,7.81,2.18,97.0,1.0,24.3,22.5,0.1,0.1,0.1,1011.85,1009.35,24.06,25.79,2018-02-20T15:27:20.663Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,24.7,7.75,2.17,97.0,1.0,24.9,23.0,0.1,0.1,0.1,1011.65,1009.7,24.4,26.23,2018-02-20T14:12:55.036Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.4,24.2,7.72,2.21,97.0,1.0,25.6,23.7,0.1,0.1,0.1,1012.0,1009.95,24.94,26.81,2018-02-20T12:58:29.334Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.1,24.5,7.69,2.22,97.0,1.0,26.8,25.1,0.1,2.6,0.1,1012.9,1010.5,26.06,27.59,2018-02-20T11:44:03.959Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.3,27.4,7.75,2.19,99.0,1.0,28.7,27.0,0.1,5.47,0.1,1013.55,1010.55,28.38,28.75,2018-02-20T10:29:38.339Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.35,27.55,7.78,2.17,100.0,1.0,29.9,28.6,0.1,24.43,0.1,1012.95,1009.75,29.48,29.38,2018-02-20T09:15:12.740Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.4,29.8,7.76,2.19,101.0,1.0,31.4,30.9,0.1,47.16,0.1,1012.3,1008.95,31.1,30.25,2018-02-20T08:00:46.932Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.9,34.2,7.8,2.2,102.0,1.0,32.7,32.9,0.1,56.89,0.1,1011.65,1008.5,32.76,31.01,2018-02-20T06:46:20.596Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.15,39.4,7.77,2.21,105.0,1.0,33.3,33.7,0.1,51.2,0.1,1011.05,1007.65,33.83,31.38,2018-02-20T05:31:54.793Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.35,37.6,7.81,2.21,105.0,1.0,32.9,33.5,0.1,48.11,0.1,1010.95,1007.85,33.35,31.19,2018-02-20T04:17:28.667Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.1,41.3,7.78,2.24,105.0,1.0,32.1,32.6,0.1,43.9,0.1,1011.25,1008.2,32.82,30.66,2018-02-20T03:03:02.440Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.2,34.8,7.81,2.22,103.0,1.0,30.2,30.9,0.1,46.61,0.1,1012.2,1009.1,30.88,29.6,2018-02-20T01:48:36.422Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,37.0,7.84,2.24,103.0,1.0,29.4,30.6,0.1,27.68,0.1,1012.35,1009.3,30.37,29.33,2018-02-20T00:34:10.409Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.1,31.9,7.88,2.2,101.0,1.0,26.7,26.6,0.1,0.1,0.1,1012.55,1009.8,27.27,27.74,2018-02-19T22:53:51.967Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.6,29.9,7.91,2.2,99.0,1.0,25.9,24.9,0.1,0.1,0.1,1012.6,1009.6,26.4,27.38,2018-02-19T21:39:26.256Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.55,25.75,7.9,2.18,96.0,1.0,25.5,23.2,0.1,0.1,0.1,1012.2,1009.45,25.3,26.76,2018-02-19T20:25:00.666Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,25.9,7.95,2.18,96.0,1.0,26.2,23.6,0.1,0.1,0.1,1011.8,1009.3,25.91,27.31,2018-02-19T19:10:35.164Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.25,26.4,7.97,2.19,97.0,1.0,26.7,24.2,0.1,0.1,0.1,1011.2,1008.55,26.57,27.92,2018-02-19T17:56:09.245Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,26.9,7.95,2.21,97.0,1.0,27.4,24.7,0.1,0.34,0.1,1010.45,1007.85,27.16,28.47,2018-02-19T16:41:43.656Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.25,27.1,7.93,2.19,98.0,1.0,28.2,25.4,0.1,0.35,0.1,1010.95,1008.25,27.89,29.07,2018-02-19T15:27:17.934Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.3,27.5,7.99,2.19,97.0,1.0,29.0,26.0,0.1,1.84,0.1,1012.6,1009.85,28.65,29.66,2018-02-19T14:12:52.439Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,27.45,7.99,2.21,97.0,1.0,30.0,26.8,0.1,6.76,0.1,1012.7,1009.95,29.54,30.25,2018-02-19T12:58:26.942Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.6,27.7,8.03,2.2,98.0,1.0,31.4,28.1,0.1,13.64,0.1,1012.15,1009.2,30.9,31.07,2018-02-19T11:44:01.759Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.6,28.6,8.0,2.2,99.0,1.0,33.0,29.7,0.1,31.06,0.1,1012.05,1009.1,32.47,31.87,2018-02-19T10:29:36.259Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,29.4,7.99,2.2,100.0,1.0,35.0,32.3,0.1,43.54,0.1,1011.0,1008.0,34.49,32.88,2018-02-19T09:15:10.765Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.15,32.2,7.97,2.2,103.0,1.0,37.3,36.2,0.1,56.41,31.79,1010.7,1007.2,36.93,33.97,2018-02-19T08:00:44.853Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.25,40.6,8.02,2.2,108.0,1.0,39.3,40.4,0.1,47.0,22.53,1008.7,1005.05,39.37,34.77,2018-02-19T06:46:18.828Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.25,44.6,8.16,2.24,113.0,1.0,40.3,42.5,0.1,33.45,0.1,1008.35,1004.6,40.81,35.25,2018-02-19T05:31:52.302Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.55,49.0,8.15,2.38,118.0,1.0,39.4,43.1,0.1,30.16,0.1,1008.25,1004.65,40.31,35.04,2018-02-19T04:17:26.277Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.15,45.9,8.19,2.44,120.0,1.0,37.5,41.2,0.1,36.89,0.1,1009.35,1005.55,38.05,33.44,2018-02-19T03:03:00.124Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1,44.1,8.17,2.43,122.0,1.0,35.3,38.7,0.1,34.9,0.1,1010.2,1006.7,35.86,31.84,2018-02-19T01:48:34.052Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2,40.25,8.19,2.36,123.0,1.0,31.1,34.8,0.1,39.76,0.1,1010.9,1007.9,32.51,30.19,2018-02-19T00:34:08.059Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,35.55,8.29,2.31,125.0,1.0,26.4,28.5,0.1,0.1,0.1,1011.4,1008.75,27.59,27.93,2018-02-18T22:53:53.328Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.55,30.25,8.37,2.26,122.0,1.0,24.0,22.9,0.1,0.1,0.1,1010.95,1008.4,24.58,25.89,2018-02-18T21:39:27.408Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
