,ts,rainfall,rainfall,wind
601,2019-07-30 02:12:44.217,0,0,467
602,2019-07-30 02:22:44.346,0,0,462
603,2019-07-30 02:32:44.418,0,0,372
604,2019-07-30 02:42:44.454,0,0,466
605,2019-07-30 02:52:44.438,0,0,371
606,2019-07-30 03:02:44.241,0,0,315
607,2019-07-30 03:12:44.594,0,0,225
608,2019-07-30 03:22:44.949,0,0,220
609,2019-07-30 03:32:44.835,0,0,174
610,2019-07-30 03:42:44.661,0,0,208
611,2019-07-30 03:52:44.657,0,0,332
612,2019-07-30 04:02:44.696,0,0,366
613,2019-07-30 04:12:45.074,0,0,131
614,2019-07-30 04:22:44.989,0,0,198
615,2019-07-30 04:32:45.228,0,0,84
616,2019-07-30 04:42:44.839,0,0,92
617,2019-07-30 04:52:45.311,0,0,283
618,2019-07-30 05:02:45.484,0,0,411
619,2019-07-30 05:12:45.563,0,0,185
620,2019-07-30 05:22:45.719,0,0,126
621,2019-07-30 05:32:45.815,0,0,19
622,2019-07-30 05:42:45.613,0,0,175
623,2019-07-30 05:52:46.008,0,0,59
624,2019-07-30 06:02:46.104,0,0,55
625,2019-07-30 06:12:46.213,0,0,38
626,2019-07-30 06:22:46.098,0,0,78
627,2019-07-30 06:32:45.786,0,0,96
628,2019-07-30 06:42:46.344,0,0,151
629,2019-07-30 06:52:46.453,0,0,132
630,2019-07-30 07:02:46.516,0,0,241
631,2019-07-30 07:12:46.577,0,0,191
632,2019-07-30 07:22:46.638,0,0,47
633,2019-07-30 07:32:46.665,0,0,1
634,2019-07-30 07:42:47.060,0,0,29
635,2019-07-30 07:52:47.142,0,0,0
636,2019-07-30 08:02:47.243,0,0,28
637,2019-07-30 08:12:47.111,0,0,36
638,2019-07-30 08:22:47.263,0,0,181
639,2019-07-30 08:32:47.349,0,0,114
640,2019-07-30 08:42:47.405,0,0,37
641,2019-07-30 08:52:47.501,0,0,36
642,2019-07-30 09:02:47.581,0,0,87
643,2019-07-30 09:12:47.642,0,0,109
644,2019-07-30 09:22:47.774,0,0,4
645,2019-07-30 09:32:47.958,0,0,95
646,2019-07-30 09:42:48.154,0,0,108
647,2019-07-30 09:52:48.250,0,0,96
648,2019-07-30 10:02:48.333,0,0,120
649,2019-07-30 10:12:48.245,0,0,133
650,2019-07-30 10:22:48.079,0,0,299
651,2019-07-30 10:32:48.385,0,0,695
652,2019-07-30 10:42:48.469,0,0,865
653,2019-07-30 10:52:48.609,0,0,1221
654,2019-07-30 11:02:48.439,0,0,881
655,2019-07-30 11:12:48.573,0,0,820
656,2019-07-30 11:22:48.844,0,0,707
657,2019-07-30 11:32:48.781,0,0,1313
658,2019-07-30 11:42:48.853,0,0,1385
659,2019-07-30 11:52:49.115,0,0,1088
660,2019-07-30 12:02:49.025,0,0,1386
661,2019-07-30 12:12:49.395,0,0,1223
662,2019-07-30 12:22:49.441,0,0,1283
663,2019-07-30 12:32:49.466,0,0,777
664,2019-07-30 12:42:49.460,0,0,1187
665,2019-07-30 12:52:49.574,0,0,1031
666,2019-07-30 13:02:49.829,0,0,1086
667,2019-07-30 13:12:49.681,0,0,791
668,2019-07-30 13:22:49.861,0,0,795
669,2019-07-30 13:32:49.930,0,0,1588
670,2019-07-30 13:42:50.264,0,0,652
671,2019-07-30 13:52:50.123,0,0,924
672,2019-07-30 14:02:50.707,0,0,1109
673,2019-07-30 14:12:50.822,0,0,1945
674,2019-07-30 14:22:50.979,0,0,1356
675,2019-07-30 14:32:50.989,0,0,546
676,2019-07-30 14:42:51.164,0,0,927
677,2019-07-30 14:52:50.971,0,0,1943
678,2019-07-30 15:02:51.116,0,0,1977
679,2019-07-30 15:12:50.868,0,0,1279
680,2019-07-30 15:22:50.962,0,0,1032
681,2019-07-30 15:32:51.036,0,0,1643
682,2019-07-30 15:42:51.428,0,0,788
683,2019-07-30 15:52:51.473,0,0,1318
684,2019-07-30 16:02:51.599,0,0,675
685,2019-07-30 16:12:51.707,0,0,1256
686,2019-07-30 16:22:51.824,0,0,1246
687,2019-07-30 16:32:51.895,0,0,1507
688,2019-07-30 16:42:52.016,0,0,1554
689,2019-07-30 16:52:52.127,0,0,1817
690,2019-07-30 17:02:52.251,0,0,564
691,2019-07-30 17:12:52.126,0,0,479
692,2019-07-30 17:22:52.519,0,0,392
693,2019-07-30 17:32:53.029,0,0,747
694,2019-07-30 17:42:52.665,0,0,721
695,2019-07-30 17:52:52.596,0,0,246
696,2019-07-30 18:02:52.351,0,0,752
697,2019-07-30 18:12:52.845,0,0,1760
698,2019-07-30 18:22:52.615,0,0,1541
699,2019-07-30 18:32:53.002,0,0,1100
700,2019-07-30 18:42:53.122,0,0,1713
701,2019-07-30 18:52:53.078,0,0,1531
702,2019-07-30 19:02:52.976,0,0,592
703,2019-07-30 19:12:53.311,0,0,786
704,2019-07-30 19:22:53.088,0,0,983
705,2019-07-30 19:32:53.784,0,0,750
706,2019-07-30 19:42:53.378,0,0,590
707,2019-07-30 19:52:53.496,0,0,761
708,2019-07-30 20:02:53.875,0,0,679
709,2019-07-30 20:12:53.988,0,0,259
710,2019-07-30 20:22:54.340,0,0,198
711,2019-07-30 20:32:54.151,0,0,173
712,2019-07-30 20:42:54.473,0,0,6
713,2019-07-30 20:52:54.453,0,0,179
714,2019-07-30 21:02:54.516,0,0,102
715,2019-07-30 21:12:54.490,0,0,164
716,2019-07-30 21:22:54.663,0,0,133
717,2019-07-30 21:32:54.663,0,0,62
718,2019-07-30 21:42:54.672,0,0,124
719,2019-07-30 21:52:55.002,0,0,176
720,2019-07-30 22:02:55.121,0,0,156
721,2019-07-30 22:12:55.239,0,0,83
722,2019-07-30 22:22:55.238,0,0,152
723,2019-07-30 22:32:55.334,0,0,118
724,2019-07-30 22:42:55.484,0,0,173
725,2019-07-30 22:52:55.748,0,0,214
726,2019-07-30 23:02:55.676,0,0,338
727,2019-07-30 23:12:55.707,0,0,303
728,2019-07-30 23:22:55.606,0,0,173
729,2019-07-30 23:32:56.155,0,0,127
730,2019-07-30 23:42:56.004,0,0,13
731,2019-07-30 23:52:56.219,0,0,9
732,2019-07-31 00:02:56.407,0,0,44
733,2019-07-31 00:12:56.265,0,0,161
734,2019-07-31 00:22:56.695,0,0,54
735,2019-07-31 00:32:56.742,0,0,11
736,2019-07-31 00:42:56.867,0,0,23
737,2019-07-31 00:52:56.961,0,0,156
738,2019-07-31 01:02:57.665,0,0,242
739,2019-07-31 01:12:56.909,0,0,58
740,2019-07-31 01:22:57.226,0,0,71
741,2019-07-31 01:32:57.320,0,0,74
742,2019-07-31 01:42:57.411,0,0,214
743,2019-07-31 01:52:57.188,0,0,121
744,2019-07-31 02:02:57.275,0,0,185
745,2019-07-31 02:12:57.653,0,0,318
746,2019-07-31 02:22:57.721,0,0,99
747,2019-07-31 02:32:57.737,0,0,117
748,2019-07-31 02:42:57.791,0,0,40
749,2019-07-31 02:52:57.839,0,0,216
750,2019-07-31 03:02:57.946,0,0,259
751,2019-07-31 03:12:58.057,0,0,309
752,2019-07-31 03:22:58.133,0,0,214
753,2019-07-31 03:32:58.254,0,0,106
754,2019-07-31 03:42:58.082,0,0,107
755,2019-07-31 03:52:58.206,0,0,173
756,2019-07-31 04:02:58.605,0,0,256
757,2019-07-31 04:12:58.815,0,0,568
758,2019-07-31 04:22:58.963,0,0,451
759,2019-07-31 04:32:59.105,0,0,372
760,2019-07-31 04:42:59.202,0,0,639
761,2019-07-31 04:52:59.330,0,0,609
762,2019-07-31 05:02:59.320,0,0,554
763,2019-07-31 05:12:59.336,0,0,552
764,2019-07-31 05:22:59.299,0,0,359
765,2019-07-31 05:32:59.109,0,0,335
766,2019-07-31 05:42:59.505,0,0,228
767,2019-07-31 05:52:59.644,0,0,266
768,2019-07-31 06:02:59.788,0,0,178
769,2019-07-31 06:13:00.061,0,0,55
770,2019-07-31 06:23:00.146,0,0,442
771,2019-07-31 06:33:00.281,0,0,869
772,2019-07-31 06:43:00.418,0,0,977
773,2019-07-31 06:53:00.437,0,0,1437
774,2019-07-31 07:03:00.036,0,0,1406
775,2019-07-31 07:13:00.433,0,0,1616
776,2019-07-31 07:23:00.493,0,0,1471
777,2019-07-31 07:33:00.691,0,0,1474
778,2019-07-31 07:43:00.936,0,0,1400
779,2019-07-31 07:53:00.848,0,0,1320
780,2019-07-31 08:03:00.786,0,0,1163
781,2019-07-31 08:13:00.975,0,0,1023
782,2019-07-31 08:23:01.107,0,0,407
783,2019-07-31 08:33:01.183,0,0,458
784,2019-07-31 08:43:01.545,0,0,57
785,2019-07-31 08:53:01.306,0,0,36
786,2019-07-31 09:03:01.506,0,0,188
787,2019-07-31 09:13:01.750,0,0,571
788,2019-07-31 09:23:01.668,0,0,503
789,2019-07-31 09:33:01.547,0,0,148
790,2019-07-31 09:43:02.254,0,0,788
791,2019-07-31 09:53:01.634,0,0,155
792,2019-07-31 10:03:02.079,0,0,173
793,2019-07-31 10:13:02.318,0,0,278
794,2019-07-31 10:23:02.217,0,0,505
795,2019-07-31 10:33:02.402,0,0,287
796,2019-07-31 10:43:02.482,0,0,330
797,2019-07-31 10:53:02.567,0,0,556
798,2019-07-31 11:03:02.336,0,0,715
799,2019-07-31 11:13:02.445,0,0,780
800,2019-07-31 11:23:02.781,0,0,830
801,2019-07-31 11:33:02.758,0,0,631
802,2019-07-31 11:43:02.943,0,0,691
803,2019-07-31 11:53:02.977,0,0,1158
804,2019-07-31 12:03:02.907,0,0,1148
805,2019-07-31 12:13:02.987,0,0,1923
806,2019-07-31 12:23:03.369,0,0,2776
807,2019-07-31 12:33:03.320,0,0,2515
808,2019-07-31 12:43:03.298,0,0,2177
809,2019-07-31 12:53:03.575,0,0,1988
810,2019-07-31 13:03:03.666,0,0,1567
811,2019-07-31 13:13:03.738,0,0,1768
812,2019-07-31 13:23:03.659,0,0,1938
813,2019-07-31 13:33:03.679,0,0,1098
814,2019-07-31 13:43:04.030,0,0,1161
815,2019-07-31 13:53:04.082,0,0,1461
816,2019-07-31 14:03:04.200,0,0,1240
817,2019-07-31 14:13:04.325,0,0,1616
818,2019-07-31 14:23:04.387,0,0,1319
819,2019-07-31 14:33:04.501,0,0,1247
820,2019-07-31 14:43:04.894,0,0,1508
821,2019-07-31 14:53:05.021,0,0,1669
822,2019-07-31 15:03:05.133,0,0,1210
823,2019-07-31 15:13:04.950,0,0,1639
824,2019-07-31 15:23:05.371,0,0,1063
825,2019-07-31 15:33:04.948,0,0,1299
826,2019-07-31 15:43:05.210,0,0,1303
827,2019-07-31 15:53:05.089,0,0,1945
828,2019-07-31 16:03:05.185,0,0,793
829,2019-07-31 16:13:05.542,0,0,1928
830,2019-07-31 16:23:05.712,0,0,1073
831,2019-07-31 16:33:05.786,0,0,1695
832,2019-07-31 16:43:05.856,0,0,1076
833,2019-07-31 16:53:05.928,0,0,1373
834,2019-07-31 17:03:06.056,0,0,1847
835,2019-07-31 17:13:06.145,0,0,1153
836,2019-07-31 17:23:06.254,0,0,1543
837,2019-07-31 17:33:06.363,0,0,1605
838,2019-07-31 17:43:06.153,0,0,1323
839,2019-07-31 17:53:06.256,0,0,1226
840,2019-07-31 18:03:06.627,0,0,1956
841,2019-07-31 18:13:06.708,0,0,1363
842,2019-07-31 18:23:06.885,0,0,1135
843,2019-07-31 18:33:06.922,0,0,1527
844,2019-07-31 18:43:06.994,0,0,1558
845,2019-07-31 18:53:07.084,0,0,1244
846,2019-07-31 19:03:07.156,0,0,925
847,2019-07-31 19:13:07.253,0,0,1719
848,2019-07-31 19:23:07.345,0,0,1486
849,2019-07-31 19:33:07.243,0,0,1221
850,2019-07-31 19:43:07.389,0,0,708
851,2019-07-31 19:53:07.831,0,0,598
852,2019-07-31 20:03:07.944,0,0,1887
853,2019-07-31 20:13:08.062,0,0,1911
854,2019-07-31 20:23:07.883,0,0,1842
855,2019-07-31 20:33:08.078,0,0,1853
856,2019-07-31 20:43:08.086,0,0,1900
857,2019-07-31 20:53:08.460,0,0,2294
858,2019-07-31 21:03:08.355,0,0,2365
859,2019-07-31 21:13:08.813,0,0,2361
860,2019-07-31 21:23:08.173,0,0,2178
861,2019-07-31 21:33:08.642,0,0,2319
862,2019-07-31 21:43:09.007,0,0,2509
863,2019-07-31 21:53:08.721,0,0,2543
864,2019-07-31 22:03:08.777,0,0,2530
865,2019-07-31 22:13:08.783,0,0,2534
866,2019-07-31 22:23:09.070,0,0,2496
867,2019-07-31 22:33:09.227,0,0,2376
868,2019-07-31 22:43:09.289,0,0,2613
869,2019-07-31 22:53:09.257,0,0,2647
870,2019-07-31 23:03:09.486,0,0,2711
871,2019-07-31 23:13:10.168,0,0,2652
872,2019-07-31 23:23:09.403,0,0,2628
873,2019-07-31 23:33:09.800,0,0,2502
874,2019-07-31 23:43:10.134,0,0,2609
875,2019-07-31 23:53:09.797,0,0,2379
876,2019-08-01 00:03:09.757,0,0,2450
877,2019-08-01 00:13:10.180,0,0,2442
878,2019-08-01 00:22:29.191,0,0,0
879,2019-08-01 00:32:29.315,0,0,2677
880,2019-08-01 00:42:29.564,0,0,2237
881,2019-08-01 00:52:29.315,0,0,2257
882,2019-08-01 01:02:29.680,0,0,2215
883,2019-08-01 01:12:29.999,0,0,1846
884,2019-08-01 01:22:29.913,0,0,1962
885,2019-08-01 01:32:30.144,0,0,1847
886,2019-08-01 01:42:30.207,0,0,1811
887,2019-08-01 01:52:30.351,0,0,1541
888,2019-08-01 02:02:30.585,0,0,1543
889,2019-08-01 02:12:30.454,0,0,1752
890,2019-08-01 02:22:30.683,0,0,1761
891,2019-08-01 02:32:30.469,0,0,2364
892,2019-08-01 02:42:30.613,0,0,2511
893,2019-08-01 02:52:30.962,0,0,2814
894,2019-08-01 03:02:30.897,0,0,2730
895,2019-08-01 03:12:31.180,0,0,3082
896,2019-08-01 03:22:30.802,0,0,2923
897,2019-08-01 03:32:31.369,0,0,3162
898,2019-08-01 03:42:31.158,0,0,2999
899,2019-08-01 03:52:31.367,0,0,2461
900,2019-08-01 04:02:31.456,0,0,1504
901,2019-08-01 04:12:32.659,0,0,612
902,2019-08-01 04:22:31.666,0,0,512
903,2019-08-01 04:32:31.947,0,0,588
904,2019-08-01 04:42:31.708,0,0,608
905,2019-08-01 04:52:32.165,0,0,408
906,2019-08-01 05:02:31.946,0,0,373
907,2019-08-01 05:12:32.040,0,0,374
908,2019-08-01 05:22:32.298,0,0,307
909,2019-08-01 05:32:32.598,0,0,427
910,2019-08-01 05:42:32.448,0,0,364
911,2019-08-01 05:52:32.879,0,0,341
912,2019-08-01 06:02:32.872,0,0,420
913,2019-08-01 06:12:32.773,0,0,352
914,2019-08-01 06:22:32.956,0,0,89
915,2019-08-01 06:32:33.161,0,0,214
916,2019-08-01 06:42:33.051,0,0,231
917,2019-08-01 06:52:33.345,0,0,303
918,2019-08-01 07:02:32.938,0,0,396
919,2019-08-01 07:12:33.527,0,0,678
920,2019-08-01 07:22:33.627,0,0,474
921,2019-08-01 07:32:33.548,0,0,423
922,2019-08-01 07:42:33.631,0,0,736
923,2019-08-01 07:52:33.758,0,0,708
924,2019-08-01 08:02:34.006,0,0,613
925,2019-08-01 08:12:33.905,0,0,401
926,2019-08-01 08:22:34.187,0,0,334
927,2019-08-01 08:32:34.107,0,0,534
928,2019-08-01 08:42:34.263,0,0,567
929,2019-08-01 08:52:34.294,0,0,895
930,2019-08-01 09:02:34.415,0,0,1013
931,2019-08-01 09:12:34.240,0,0,1007
932,2019-08-01 09:22:34.629,0,0,782
933,2019-08-01 09:32:34.442,0,0,917
934,2019-08-01 09:42:34.528,0,0,1251
935,2019-08-01 09:52:34.717,0,0,798
936,2019-08-01 10:02:34.891,0,0,1301
937,2019-08-01 10:12:35.327,0,0,1662
938,2019-08-01 10:22:35.410,0,0,1916
939,2019-08-01 10:32:35.153,0,0,1321
940,2019-08-01 10:42:35.232,0,0,2232
941,2019-08-01 10:52:35.320,0,0,1908
942,2019-08-01 11:02:35.432,0,0,1411
943,2019-08-01 11:12:35.512,0,0,2126
944,2019-08-01 11:22:35.619,0,0,1383
945,2019-08-01 11:32:35.696,0,0,1453
946,2019-08-01 11:42:35.780,0,0,1434
947,2019-08-01 11:52:35.858,0,0,1549
948,2019-08-01 12:02:35.975,0,0,1923
949,2019-08-01 12:12:35.971,0,0,1203
950,2019-08-01 12:22:36.017,0,0,2475
951,2019-08-01 12:32:36.067,0,0,2076
952,2019-08-01 12:42:36.233,0,0,2217
953,2019-08-01 12:52:36.656,0,0,2194
954,2019-08-01 13:02:36.449,0,0,2026
955,2019-08-01 13:12:36.551,0,0,2249
956,2019-08-01 13:22:36.745,0,0,2659
957,2019-08-01 13:32:37.011,0,0,2215
958,2019-08-01 13:42:37.096,0,0,1722
959,2019-08-01 13:52:37.189,0,0,1952
960,2019-08-01 14:02:37.301,0,0,1796
961,2019-08-01 14:12:37.409,0,0,1887
962,2019-08-01 14:22:37.539,0,0,1703
963,2019-08-01 14:32:37.663,0,0,1424
964,2019-08-01 14:42:37.790,0,0,2120
965,2019-08-01 14:52:37.702,0,0,1039
966,2019-08-01 15:02:38.104,0,0,1882
967,2019-08-01 15:12:38.202,0,0,1482
968,2019-08-01 15:22:38.262,0,0,2161
969,2019-08-01 15:32:38.342,0,0,1874
970,2019-08-01 15:42:37.997,0,0,1558
971,2019-08-01 15:52:38.328,0,0,1529
972,2019-08-01 16:02:38.416,0,0,2148
973,2019-08-01 16:12:38.495,0,0,1145
974,2019-08-01 16:22:38.578,0,0,2008
975,2019-08-01 16:32:38.734,0,0,2413
976,2019-08-01 16:42:38.875,0,0,1413
977,2019-08-01 16:52:38.993,0,0,1881
978,2019-08-01 17:02:39.087,0,0,2052
979,2019-08-01 17:12:39.143,0,0,1488
980,2019-08-01 17:22:38.905,0,0,1373
981,2019-08-01 17:32:39.133,0,0,1310
982,2019-08-01 17:42:39.417,0,0,1911
983,2019-08-01 17:52:39.530,0,0,2072
984,2019-08-01 18:02:39.616,0,0,1391
985,2019-08-01 18:12:39.728,0,0,1467
986,2019-08-01 18:22:39.829,0,0,2149
987,2019-08-01 18:32:39.919,0,0,2298
988,2019-08-01 18:42:40.024,0,0,2157
989,2019-08-01 18:52:40.224,0,0,1689
990,2019-08-01 19:02:40.379,0,0,2044
991,2019-08-01 19:12:40.232,0,0,2495
992,2019-08-01 19:22:40.603,0,0,2341
993,2019-08-01 19:32:40.689,0,0,2244
994,2019-08-01 19:42:40.784,0,0,2436
995,2019-08-01 19:52:40.880,0,0,2105
996,2019-08-01 20:02:40.933,0,0,2137
997,2019-08-01 20:12:41.042,0,0,1927
998,2019-08-01 20:22:41.127,0,0,2291
999,2019-08-01 20:32:41.129,0,0,2047
1000,2019-08-01 20:42:41.168,0,0,2364
1001,2019-08-01 20:52:41.215,0,0,2245
1002,2019-08-01 21:02:41.007,0,0,2291
1003,2019-08-01 21:12:41.437,0,0,2304
1004,2019-08-01 21:22:41.525,0,0,2432
1005,2019-08-01 21:32:41.622,0,0,2268
1006,2019-08-01 21:42:41.738,0,0,2005
1007,2019-08-01 21:52:41.843,0,0,2020
1008,2019-08-01 22:02:41.947,0,0,2589
1009,2019-08-01 22:12:42.023,0,0,2368
1010,2019-08-01 22:22:42.102,0,0,2557
1011,2019-08-01 22:32:42.191,0,0,2623
1012,2019-08-01 22:42:42.014,0,0,2633
1013,2019-08-01 22:52:42.621,0,0,2920
1014,2019-08-01 23:02:42.770,0,0,2645
1015,2019-08-01 23:12:42.927,0,0,2545
1016,2019-08-01 23:22:42.674,0,0,2918
1017,2019-08-01 23:32:42.451,0,0,2626
1018,2019-08-01 23:42:42.829,0,0,2646
1019,2019-08-01 23:52:42.876,0,0,2283
1020,2019-08-02 00:02:42.933,0,0,2522
1021,2019-08-02 00:12:43.218,0,0,2188
1022,2019-08-02 00:22:43.489,0,0,2502
1023,2019-08-02 00:32:43.447,0,0,2623
1024,2019-08-02 00:42:43.659,0,0,2807
1025,2019-08-02 00:52:43.503,0,0,2972
1026,2019-08-02 01:02:43.578,0,0,2887
1027,2019-08-02 01:12:43.636,0,0,2805
1028,2019-08-02 01:22:43.722,0,0,2758
1029,2019-08-02 01:32:43.924,0,0,2935
1030,2019-08-02 01:42:43.985,0,0,2672
1031,2019-08-02 01:52:44.365,0,0,2376
1032,2019-08-02 02:02:44.243,0,0,2624
1033,2019-08-02 02:12:44.649,0,0,2487
1034,2019-08-02 02:22:44.405,0,0,2115
1035,2019-08-02 02:32:44.515,0,0,2489
1036,2019-08-02 02:42:44.692,0,0,2524
1037,2019-08-02 02:52:44.653,0,0,2319
1038,2019-08-02 03:02:45.100,0,0,2320
1039,2019-08-02 03:12:44.731,0,0,2175
1040,2019-08-02 03:22:44.809,0,0,2064
1041,2019-08-02 03:32:44.539,0,0,2097
1042,2019-08-02 03:42:44.678,0,0,1872
1043,2019-08-02 03:52:44.747,0,0,1845
1044,2019-08-02 04:02:44.862,0,0,1870
1045,2019-08-02 04:12:44.971,0,0,1949
1046,2019-08-02 04:22:45.053,0,0,1883
1047,2019-08-02 04:32:45.134,0,0,1745
1048,2019-08-02 04:42:45.202,0,0,1927
1049,2019-08-02 04:52:45.488,0,0,2079
1050,2019-08-02 05:02:45.696,0,0,2332
1051,2019-08-02 05:12:45.665,0,0,2466
1052,2019-08-02 05:22:45.508,0,0,2553
1053,2019-08-02 05:32:45.825,0,0,2314
1054,2019-08-02 05:42:45.456,0,0,2677
1055,2019-08-02 05:52:45.809,0,0,2679
1056,2019-08-02 06:02:45.912,0,0,2895
1057,2019-08-02 06:12:46.107,0,0,2453
1058,2019-08-02 06:22:46.326,0,0,2465
1059,2019-08-02 06:32:46.451,0,0,2829
1060,2019-08-02 06:42:46.587,0,0,2748
1061,2019-08-02 06:52:46.705,0,0,2359
1062,2019-08-02 07:02:46.852,0,0,2608
1063,2019-08-02 07:12:46.968,0,0,2115
1064,2019-08-02 07:22:46.950,0,0,1923
1065,2019-08-02 07:32:46.665,0,0,1499
1066,2019-08-02 07:42:46.791,0,0,890
1067,2019-08-02 07:52:46.955,0,0,545
1068,2019-08-02 08:02:47.050,0,0,578
1069,2019-08-02 08:12:47.171,0,0,864
1070,2019-08-02 08:22:46.989,0,0,389
1071,2019-08-02 08:32:47.409,0,0,524
1072,2019-08-02 08:42:47.411,0,0,440
1073,2019-08-02 08:52:47.716,0,0,450
1074,2019-08-02 09:02:47.684,0,0,191
1075,2019-08-02 09:12:47.928,0,0,729
1076,2019-08-02 09:22:47.566,0,0,446
1077,2019-08-02 09:32:48.053,0,0,749
1078,2019-08-02 09:42:48.262,0,0,709
1079,2019-08-02 09:52:48.213,0,0,1415
1080,2019-08-02 10:02:48.491,0,0,1386
1081,2019-08-02 10:12:48.046,0,0,1065
1082,2019-08-02 10:22:48.388,0,0,1644
1083,2019-08-02 10:32:48.248,0,0,1789
1084,2019-08-02 10:42:48.530,0,0,1883
1085,2019-08-02 10:52:48.306,0,0,1805
1086,2019-08-02 11:02:48.539,0,0,1205
1087,2019-08-02 11:12:48.629,0,0,1671
1088,2019-08-02 11:22:48.926,0,0,1805
1089,2019-08-02 11:32:49.082,0,0,1923
1090,2019-08-02 11:42:49.062,0,0,1848
1091,2019-08-02 11:52:48.947,0,0,1508
1092,2019-08-02 12:02:49.005,0,0,1742
1093,2019-08-02 12:12:49.429,0,0,1374
1094,2019-08-02 12:22:49.494,0,0,987
1095,2019-08-02 12:32:49.302,0,0,1373
1096,2019-08-02 12:42:49.614,0,0,1327
1097,2019-08-02 12:52:49.577,0,0,2209
1098,2019-08-02 13:02:49.696,0,0,1253
1099,2019-08-02 13:12:49.948,0,0,2058
1100,2019-08-02 13:22:49.985,0,0,1573
1101,2019-08-02 13:32:49.937,0,0,1293
1102,2019-08-02 13:42:50.071,0,0,1819
1103,2019-08-02 13:52:50.415,0,0,2376
1104,2019-08-02 14:02:50.830,0,0,2029
1105,2019-08-02 14:12:50.566,0,0,1380
1106,2019-08-02 14:22:50.790,0,0,1765
1107,2019-08-02 14:32:51.090,0,0,2241
1108,2019-08-02 14:42:51.029,0,0,1649
1109,2019-08-02 14:52:51.092,0,0,1427
1110,2019-08-02 15:02:50.835,0,0,1051
1111,2019-08-02 15:12:51.234,0,0,1119
1112,2019-08-02 15:22:51.290,0,0,934
1113,2019-08-02 15:32:51.150,0,0,1523
1114,2019-08-02 15:42:51.511,0,0,1891
1115,2019-08-02 15:52:51.762,0,0,1411
1116,2019-08-02 16:02:51.453,0,0,1291
1117,2019-08-02 16:12:51.831,0,0,1315
1118,2019-08-02 16:22:51.980,0,0,1758
1119,2019-08-02 16:32:52.137,0,0,2200
1120,2019-08-02 16:42:52.291,0,0,1075
1121,2019-08-02 16:52:52.465,0,0,2112
1122,2019-08-02 17:02:52.636,0,0,2061
1123,2019-08-02 17:12:52.514,0,0,1446
1124,2019-08-02 17:22:52.482,0,0,2131
1125,2019-08-02 17:32:52.598,0,0,2039
1126,2019-08-02 17:42:52.680,0,0,1217
1127,2019-08-02 17:52:52.774,0,0,2673
1128,2019-08-02 18:02:52.664,0,0,1496
1129,2019-08-02 18:12:52.603,0,0,1986
1130,2019-08-02 18:22:53.304,0,0,904
1131,2019-08-02 18:32:53.289,0,0,2060
1132,2019-08-02 18:42:53.025,0,0,1439
1133,2019-08-02 18:52:53.542,0,0,1500
1134,2019-08-02 19:02:53.145,0,0,1750
1135,2019-08-02 19:12:53.517,0,0,1804
1136,2019-08-02 19:22:53.620,0,0,2052
1137,2019-08-02 19:32:54.007,0,0,1989
1138,2019-08-02 19:42:53.549,0,0,1857
1139,2019-08-02 19:52:53.811,0,0,2079
1140,2019-08-02 20:02:54.151,0,0,1924
1141,2019-08-02 20:12:53.858,0,0,1527
1142,2019-08-02 20:22:53.641,0,0,1279
1143,2019-08-02 20:32:53.930,0,0,1420
1144,2019-08-02 20:42:54.012,0,0,1371
1145,2019-08-02 20:52:54.173,0,0,1072
1146,2019-08-02 21:02:54.212,0,0,1088
1147,2019-08-02 21:12:54.277,0,0,1103
1148,2019-08-02 21:22:55.369,0,0,1253
1149,2019-08-02 21:32:54.182,0,0,1397
1150,2019-08-02 21:42:54.591,0,0,1905
1151,2019-08-02 21:52:54.692,0,0,2409
1152,2019-08-02 22:02:54.770,0,0,3139
1153,2019-08-02 22:12:54.862,0,0,3426
1154,2019-08-02 22:22:54.940,0,0,2880
1155,2019-08-02 22:32:55.039,0,0,3406
1156,2019-08-02 22:42:55.113,0,0,3276
1157,2019-08-02 22:52:55.213,0,0,3390
1158,2019-08-02 23:02:55.357,0,0,3704
1159,2019-08-02 23:12:56.483,0,0,3384
1160,2019-08-02 23:22:55.532,0,0,3290
1161,2019-08-02 23:32:55.783,0,0,3695
1162,2019-08-02 23:42:55.711,0,0,3043
1163,2019-08-02 23:52:55.829,0,0,3018
1164,2019-08-03 00:02:55.935,0,0,2967
1165,2019-08-03 00:12:56.230,0,0,3127
1166,2019-08-03 00:22:56.063,0,0,2663
1167,2019-08-03 00:32:56.293,0,0,2635
1168,2019-08-03 00:42:56.425,0,0,2723
1169,2019-08-03 00:52:56.691,0,0,2787
1170,2019-08-03 01:02:56.395,0,0,2929
1171,2019-08-03 01:12:56.501,0,0,2302
1172,2019-08-03 01:22:56.712,0,0,2301
1173,2019-08-03 01:32:56.974,0,0,2491
1174,2019-08-03 01:42:56.894,0,0,2662
1175,2019-08-03 01:52:56.836,0,0,2533
1176,2019-08-03 02:02:57.282,0,0,2756
1177,2019-08-03 02:12:57.181,0,0,2478
1178,2019-08-03 02:22:57.218,0,0,2594
1179,2019-08-03 02:32:57.581,0,0,2636
1180,2019-08-03 02:42:57.445,0,0,2562
1181,2019-08-03 02:52:57.830,0,0,2737
1182,2019-08-03 03:02:57.795,0,0,2527
1183,2019-08-03 03:12:57.726,0,0,2558
